id,storeId,category,sub_category,name,brand,quantity,quantity_value,quantity_unit,quantity_items,quantity_total,primaryPrice,primaryPriceUnit,secondaryPrice,secondaryPriceUnit
28511,2,Produtos Frescos,Charcutaria,alheira mirandela terra v leste,eurofumeiro,1 kg,1000.0,g,1,1000.0,10.15,kg,10.15,kg
28512,2,Produtos Frescos,Charcutaria,bacon selecao fat,terras demo,150 g,150.0,g,1,150.0,2.49,kg,16.6,kg
28515,2,Produtos Frescos,Charcutaria,morcela sangue tradicional,arganil,250 g,250.0,g,1,250.0,2.19,kg,8.76,kg
28517,2,Produtos Frescos,Charcutaria,chourico rodelas,porminho,2x75 g,75.0,g,2,150.0,2.69,kg,17.93,kg
28528,2,Produtos Frescos,Charcutaria,salmao fumado noruega,pingo doce,200 g,200.0,g,1,200.0,5.99,kg,29.95,kg
28529,2,Produtos Frescos,Charcutaria,salmao fumado noruega,pingo doce,100 g,100.0,g,1,100.0,3.69,kg,36.9,kg
28530,2,Produtos Frescos,Charcutaria,paio lombo tradicional,arganil,320 g,320.0,g,1,320.0,7.25,kg,22.66,kg
28533,2,Produtos Frescos,Charcutaria,cabeca porco osso fumada,charcutaria,900.0g,900.0,g,1,900.0,6.59,kg,6.59,kg
28535,2,Produtos Frescos,Charcutaria,linguica picante,porminho,150 g,150.0,g,1,150.0,1.99,kg,13.27,kg
28539,2,Produtos Frescos,Charcutaria,chourica cebola,pingo doce,180 g,180.0,g,1,180.0,2.29,kg,12.72,kg
28542,2,Produtos Frescos,Charcutaria,toucinho porco preto,montaraz,150 g,150.0,g,1,150.0,1.56,kg,10.4,kg
28544,2,Produtos Frescos,Charcutaria,alheira mirandela,charcutaria,200 g,200.0,g,1,200.0,2.01,kg,10.05,kg
28548,2,Produtos Frescos,Charcutaria,chistorra,prisca,200 g,200.0,g,1,200.0,2.99,kg,14.95,kg
28551,2,Produtos Frescos,Charcutaria,painho alentejano,pingo doce,240 g,240.0,g,1,240.0,5.2,kg,21.67,kg
28556,2,Produtos Frescos,Padaria e Pastelaria,pao forma economico,panrico,520 g,520.0,g,1,520.0,1.49,kg,2.87,kg
28558,2,Produtos Frescos,Padaria e Pastelaria,croissant folhado,pastelaria,42 g,42.0,g,1,42.0,0.39,kg,9.29,kg
28559,2,Produtos Frescos,Padaria e Pastelaria,bolo arroz,pastelaria,60 g,60.0,g,1,60.0,0.59,kg,9.83,kg
28567,2,Produtos Frescos,Padaria e Pastelaria,dawnut chocolate,pastelaria,75 g,75.0,g,1,75.0,0.79,kg,10.53,kg
28578,2,Produtos Frescos,Padaria e Pastelaria,pao forma centeio cerealia,panrico,385 g,385.0,g,1,385.0,1.99,kg,5.17,kg
28580,2,Produtos Frescos,Padaria e Pastelaria,pao forma branco codea,panrico,650 g,650.0,g,1,650.0,2.49,kg,3.83,kg
28581,2,Produtos Frescos,Padaria e Pastelaria,pao branco gluten,schar,250 g,250.0,g,1,250.0,2.69,kg,10.76,kg
28584,2,Produtos Frescos,Padaria e Pastelaria,pao lo humido,pastelaria,500 g,500.0,g,1,500.0,5.49,kg,10.98,kg
28589,2,Produtos Frescos,Padaria e Pastelaria,pao payes gluten,schar,240 g,240.0,g,1,240.0,3.89,kg,16.21,kg
28592,2,Produtos Frescos,Padaria e Pastelaria,pao sementes girassol abobora,bimbo,550 g,550.0,g,1,550.0,2.19,kg,3.98,kg
28603,2,Produtos Frescos,Padaria e Pastelaria,bretzel amendoa,pingo doce,130 g,130.0,g,1,130.0,0.99,kg,7.62,kg
28606,2,Produtos Frescos,Padaria e Pastelaria,bagel classico,bimbo,4 un,4.0,un,1,4.0,2.34,un,0.58,un
28607,2,Produtos Frescos,Padaria e Pastelaria,tortilhas trigo,old el paso,244 g,244.0,g,1,244.0,1.84,kg,7.54,kg
28609,2,Produtos Frescos,Padaria e Pastelaria,tortilha mini trigo,old el paso,220 g,220.0,g,1,220.0,1.74,kg,7.91,kg
28613,2,Produtos Frescos,Padaria e Pastelaria,pao forma cereais gluten,schar,300 g,300.0,g,1,300.0,3.34,kg,11.13,kg
28616,2,Produtos Frescos,Padaria e Pastelaria,tortilhas trigo piadina,mission,360 g,360.0,g,1,360.0,2.54,kg,7.06,kg
28620,2,Produtos Frescos,Padaria e Pastelaria,tortilhas gluten,old el paso,216 g,216.0,g,1,216.0,2.69,kg,12.45,kg
28624,2,Produtos Frescos,Padaria e Pastelaria,tarte maca,pastigest,400 g,400.0,g,1,400.0,3.59,kg,8.97,kg
28634,2,Produtos Frescos,Padaria e Pastelaria,enfarinhados,pingo doce,30 g,30.0,g,1,30.0,0.16,kg,5.33,kg
28635,2,Produtos Frescos,Padaria e Pastelaria,pao abobora nozes sultanas,padaria,80 g,80.0,g,1,80.0,0.49,kg,6.12,kg
28638,2,Produtos Frescos,Padaria e Pastelaria,pao cachorro,pingo doce,6 x 55 g,55.0,g,6,330.0,0.98,kg,2.97,kg
28640,2,Produtos Frescos,Padaria e Pastelaria,pao hamburguer brioche,padaria,240 g,240.0,g,1,240.0,1.69,kg,7.04,kg
28641,2,Produtos Frescos,Padaria e Pastelaria,pao padas,pingo doce,75 g,75.0,g,1,75.0,0.19,kg,2.53,kg
28647,2,Produtos Frescos,Padaria e Pastelaria,pao mistura trigo centeio,pingo doce,100 g,100.0,g,1,100.0,0.2,kg,2.0,kg
28648,2,Produtos Frescos,Padaria e Pastelaria,empanadilha carne,pastelaria,115 g,115.0,g,1,115.0,1.19,kg,10.35,kg
28650,2,Produtos Frescos,Padaria e Pastelaria,pao trigo,pão do sabugueiro,450 g,450.0,g,1,450.0,1.79,kg,3.98,kg
28655,2,Congelados,Gelados,camarao selvagem mocambique,pingo doce,800 g,800.0,g,1,800.0,16.99,kg,21.24,kg
28659,2,Congelados,Gelados,lula congelada unidade,congelados,200.0g,200.0,g,1,200.0,4.99,kg,4.99,kg
28660,2,Congelados,Gelados,choco limpo unidade,congelados,600.0g,600.0,g,1,600.0,9.99,kg,9.99,kg
28661,2,Congelados,Gelados,camarao selvagem unidade,congelados,500.0g,500.0,g,1,500.0,9.99,kg,9.99,kg
28663,2,Congelados,Gelados,camarao tigre selvagem unidade,congelados,1000.0g,1000.0,g,1,1000.0,29.99,kg,29.99,kg
28671,2,Congelados,Gelados,muslitos mar,pescanova,8x31.25 g,31.25,g,8,250.0,1.99,kg,7.96,kg
28674,2,Congelados,Gelados,nuggets frango polme estilo americano,iglo,38x19.9g,19.9,g,38,756.1999999999999,9.99,kg,13.21,kg
28675,2,Congelados,Gelados,douradinhos peixe,iglo,30 x 28 g,28.0,g,30,840.0,8.99,kg,10.7,kg
28684,2,Congelados,Gelados,gelado double gold caramel billionaire copo,olá,440 ml,440.0,ml,1,440.0,3.99,lt,9.07,lt
28687,2,Congelados,Gelados,gelado classico copo,olá,440 ml,440.0,ml,1,440.0,3.49,lt,7.93,lt
28689,2,Congelados,Gelados,gelado pint salted caramelo,olá,440 ml,440.0,ml,1,440.0,3.99,lt,9.07,lt
28690,2,Congelados,Gelados,gelado pint white chocolate cookie,olá,440 ml,440.0,ml,1,440.0,3.99,lt,9.07,lt
28694,2,Congelados,Gelados,medalhoes salmao noruega,pescanova,400 g,400.0,g,1,400.0,11.69,kg,29.22,kg
28703,2,Congelados,Gelados,lulas limpas,pescanova,800 g,800.0,g,1,800.0,7.99,kg,9.99,kg
28706,2,Congelados,Gelados,caprichos calamares gluten,pescanova,400 g,400.0,g,1,400.0,2.99,kg,7.47,kg
28708,2,Congelados,Gelados,posta tradicional,pascoal,800 g,800.0,g,1,800.0,14.99,kg,18.74,kg
28711,2,Congelados,Gelados,batata frita forno chef,mc cain,500 g,500.0,g,1,500.0,2.44,kg,4.88,kg
28712,2,Congelados,Gelados,delicias forma congeladas,pescanova,255 g,255.0,g,1,255.0,2.19,kg,8.59,kg
28714,2,Congelados,Gelados,gelado morango,olá,6x90 ml,90.0,ml,6,540.0,3.29,lt,6.09,lt
28715,2,Congelados,Gelados,crocantes frango parmesao ervas,iglo,2 x 90 g,90.0,g,2,180.0,3.74,kg,20.78,kg
28716,2,Congelados,Gelados,mini hamburgueres beterraba sementes linhaca green cuisine,iglo,270 g,270.0,g,1,270.0,3.99,kg,14.78,kg
28720,2,Congelados,Pizzas,mini pizza salsicha piccolinis,buitoni,9x30 g,30.0,g,9,270.0,3.54,kg,13.11,kg
28725,2,Congelados,Gelados,nuggets tipo americano,iglo,12 un,12.0,un,1,12.0,3.49,un,0.29,un
28746,2,Congelados,Gelados,filetes perca gigante,pescanova,400 g,400.0,g,1,400.0,6.95,kg,17.38,kg
28752,2,Congelados,Gelados,miolo camarao gigante,pescanova,250 g,250.0,g,1,250.0,6.99,kg,27.96,kg
28757,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",leite pastagem gordo acores,milhafre,1 l,1000.0,ml,1,1000.0,0.89,lt,0.89,lt
28758,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",leite pastagem,milhafre,1 l,1000.0,ml,1,1000.0,0.89,lt,0.89,lt
28759,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",leite pasteurizado,vigor,1 l,1000.0,ml,1,1000.0,1.0,lt,1.0,lt
28766,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",leite gordo,nova açores,1 l,1000.0,ml,1,1000.0,0.88,lt,0.88,lt
28771,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",natas ligeiras culinaria,mimosa,200 ml,200.0,ml,1,200.0,0.91,lt,4.55,lt
28772,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",natas cremosas,gresso,200 ml,200.0,ml,1,200.0,0.91,lt,4.55,lt
28774,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",natas lactose,mimosa,200 ml,200.0,ml,1,200.0,1.04,lt,5.2,lt
28775,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",leite proteico baunilha,yopro,250 g,250.0,g,1,250.0,1.09,kg,4.36,kg
28779,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",molho bechamel levissima,parmalat,500 ml,500.0,ml,1,500.0,1.89,lt,3.78,lt
28781,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",molho bechamel,mimosa,500 ml,500.0,ml,1,500.0,1.79,lt,3.58,lt
28782,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",natas carne,mimosa,200 ml,200.0,ml,1,200.0,1.04,lt,5.2,lt
28783,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",natas massas,mimosa,200 ml,200.0,ml,1,200.0,1.04,lt,5.2,lt
28784,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",leite pasteurizado lactose gordo,vigor,1 l,1000.0,ml,1,1000.0,1.19,lt,1.19,lt
28786,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",leite gordo pack,vigor,4x250 ml,250.0,ml,4,1000.0,1.89,lt,1.89,lt
28788,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",natas lactose culinaria,parmalat,200 ml,200.0,ml,1,200.0,1.09,lt,5.45,lt
28796,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",leite lactose,gresso,1 l,1000.0,ml,1,1000.0,1.09,lt,1.09,lt
28797,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",nata peixes,mimosa,200 ml,200.0,ml,1,200.0,1.04,lt,5.2,lt
28811,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",milkshake topping,milka,200 ml,200.0,ml,1,200.0,1.99,lt,9.95,lt
28820,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",leite achocolatado pack,ucal,6x250 ml,250.0,ml,6,1500.0,6.12,lt,4.08,lt
28821,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",leite fresco gordo lactose,pingo doce,1 l,1000.0,ml,1,1000.0,1.14,lt,1.14,lt
28823,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",leite gordo biologico,agros,1 l,1000.0,ml,1,1000.0,1.35,lt,1.35,lt
28827,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",natas frescas,pingo doce,200 ml,200.0,ml,1,200.0,1.49,lt,7.45,lt
28832,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",ovos classe,saborosos,24 un,24.0,un,1,24.0,6.35,un,0.26,un
28834,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",ovos solo classe,pingo doce,6 un,6.0,un,1,6.0,1.79,un,0.3,un
28835,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",ovos solo classe,pingo doce,12 un,12.0,un,1,12.0,3.09,un,0.26,un
28836,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",ovos solo classe,pingo doce,6 un,6.0,un,1,6.0,2.49,un,0.42,un
28839,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",ovos classe livre,matinados,6 un,6.0,un,1,6.0,2.39,un,0.4,un
28849,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",leite achocolatado,pingo doce,200 ml,200.0,ml,1,200.0,0.64,lt,3.2,lt
28851,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",natas culinaria,parmalat,200 ml,200.0,ml,1,200.0,1.17,lt,5.85,lt
28853,2,Laticínios Ovos e Natas,"Leite, Ovos e Natas",leite achocolatado pack,ucal,3x250 ml,250.0,ml,3,750.0,3.15,lt,4.2,lt
28857,2,Produtos Frescos,Queijos,queijo prato,casteloes,575 g,575.0,g,1,575.0,6.59,kg,11.46,kg
28859,2,Produtos Frescos,Alimentação Infantil,iogurte proteico mirtilo,yopro,160 g,160.0,g,1,160.0,1.09,kg,6.81,kg
28861,2,Produtos Frescos,Queijos,queijo fundido,a vaca que ri,375 g,375.0,g,1,375.0,3.79,kg,10.11,kg
28864,2,Produtos Frescos,"Leite, Ovos e Natas",tortellini fiambre queijo,rana,250 g,250.0,g,1,250.0,2.62,kg,10.48,kg
28865,2,Produtos Frescos,Queijos,queijo barra flamengo fatiar,limiano,1.0un,1.0,un,1,1.0,10.85,kg,10.85,kg
28871,2,Produtos Frescos,Manteigas e Cremes para Barrar,creme vegetal culinaria,planta,450 g,450.0,g,1,450.0,2.49,kg,5.53,kg
28874,2,Produtos Frescos,Manteigas e Cremes para Barrar,creme vegetal,pro activ,225 g,225.0,g,1,225.0,2.99,kg,13.29,kg
28879,2,Produtos Frescos,Manteigas e Cremes para Barrar,queijo lactose,philadelphia,150 g,150.0,g,1,150.0,1.87,kg,12.47,kg
28881,2,Produtos Frescos,Alimentação Infantil,iogurte liquido morango pack,mimosa,8x151 ml,151.0,ml,8,1208.0,2.69,lt,2.23,lt
28888,2,Produtos Frescos,Alimentação Infantil,iogurte grego morango pack,oikos,4x110 g,110.0,g,4,440.0,1.99,kg,4.52,kg
28891,2,Produtos Frescos,Alimentação Infantil,iogurte grego coco pack,oikos,4x110 g,110.0,g,4,440.0,1.99,kg,4.52,kg
28893,2,Produtos Frescos,Alimentação Infantil,iogurte grego maca canela pack,oikos,4x110 g,110.0,g,4,440.0,1.99,kg,4.52,kg
28896,2,Produtos Frescos,Alimentação Infantil,yofu soja mirtilo,alpro,4x125 g,125.0,g,4,500.0,2.54,kg,5.08,kg
28898,2,Produtos Frescos,Alimentação Infantil,yofu soja smooth,alpro,4x125 g,125.0,g,4,500.0,2.54,kg,5.08,kg
28902,2,Produtos Frescos,Açúcar e Sobremesas,pudim caramelo proteina,ehrmann,200 g,200.0,g,1,200.0,1.69,kg,8.45,kg
28904,2,Produtos Frescos,Alimentação Infantil,iogurte soja pessego frutos exoticos pack,alpro,4x125 g,125.0,g,4,500.0,2.54,kg,5.08,kg
28905,2,Produtos Frescos,Alimentação Infantil,yofu framboesa arando amora,alpro,4x125 g,125.0,g,4,500.0,2.54,kg,5.08,kg
28908,2,Produtos Frescos,Açúcar e Sobremesas,sobremesa baunilha chocolate duo,danet,4x125 g,125.0,g,4,500.0,1.97,kg,3.94,kg
28912,2,Produtos Frescos,Queijos,queijo tradicional,alavao,1 un,1.0,un,1,1.0,3.99,un,3.99,un
28915,2,Produtos Frescos,Manteigas e Cremes para Barrar,creme vegetal liquido,becel,500 ml,500.0,ml,1,500.0,2.99,lt,5.98,lt
28918,2,Produtos Frescos,Queijos,queijo fresco cottage cheese,corpos danone,180 g,180.0,g,1,180.0,1.59,kg,8.83,kg
28922,2,Produtos Frescos,Queijos,queijo ralado flamengo,terra nostra,150 g,150.0,g,1,150.0,1.69,kg,11.27,kg
28923,2,Produtos Frescos,Queijos,queijo fresco,santiago,200 g,200.0,g,1,200.0,1.39,kg,6.95,kg
28925,2,Produtos Frescos,Queijos,queijo fundido palitos,a vaca que ri,140 g,140.0,g,1,140.0,2.49,kg,17.79,kg
28927,2,Produtos Frescos,Manteigas e Cremes para Barrar,manteiga lactose,mimosa,250 g,250.0,g,1,250.0,2.44,kg,9.76,kg
28928,2,Produtos Frescos,"Bolachas, Biscoitos e Tostas",queijo flamengo biologico,terra nostra,150 g,150.0,g,1,150.0,2.09,kg,13.93,kg
28938,2,Produtos Frescos,Alimentação Infantil,iogurte proteico manteiga amendoim banana,yopro,160 g,160.0,g,1,160.0,1.09,kg,6.81,kg
28941,2,Produtos Frescos,Queijos,queijo prato gordo,casteloes,500 g,500.0,g,1,500.0,6.29,kg,12.58,kg
28944,2,Produtos Frescos,Queijos,queijo azeitao,pingo doce,240 g,240.0,g,1,240.0,6.59,kg,27.46,kg
28949,2,Produtos Frescos,Manteigas e Cremes para Barrar,creme vegetal sabor manteiga,planta,1 kg,1000.0,g,1,1000.0,4.99,kg,4.99,kg
28954,2,Mercearia,Saúde e Bem-Estar,flocos aveia integrais finos,cem porcento,400 g,400.0,g,1,400.0,0.89,kg,2.23,kg
28955,2,Mercearia,Saúde e Bem-Estar,flocos aveia grossos,cem porcento,400 g,400.0,g,1,400.0,0.89,kg,2.23,kg
28958,2,Mercearia,Alimentação Infantil,bebida vegetal amendoa,alpro,1 l,1000.0,ml,1,1000.0,1.99,lt,1.99,lt
28959,2,Mercearia,Alimentação Infantil,bebida soja crescimento anosalpro,alpro,1 l,1000.0,ml,1,1000.0,1.99,lt,1.99,lt
28968,2,Mercearia,"Bolachas, Biscoitos e Tostas",bolachas marinheiras mini tomate,cem porcento,50 g,50.0,g,1,50.0,0.64,kg,12.8,kg
28971,2,Mercearia,"Bolachas, Biscoitos e Tostas",bolachas my cookie alfarroba,nacional,180 g,180.0,g,1,180.0,2.24,kg,12.45,kg
28974,2,Mercearia,Cereais e Barras,cereais,chocapic,330 g,330.0,g,1,330.0,3.56,kg,10.79,kg
28983,2,Mercearia,Cereais e Barras,suplemento seca barriga fast,inatural,500 ml,500.0,ml,1,500.0,13.09,lt,26.18,lt
28984,2,Mercearia,Cereais e Barras,suplemento seca barriga detox inatura,inatural,500 ml,500.0,ml,1,500.0,13.64,lt,27.28,lt
28986,2,Mercearia,Cereais e Barras,granola frutos vermelhos acucar,cem porcento,350 g,350.0,g,1,350.0,4.49,kg,12.83,kg
28989,2,Mercearia,"Leite, Ovos e Natas",natas lactose,mimosa,200 ml,200.0,ml,1,200.0,1.04,lt,5.2,lt
29007,2,Mercearia,Cereais e Barras,cornflakes acucar,cem porcento,350 g,350.0,g,1,350.0,2.13,kg,6.09,kg
29010,2,Mercearia,Alimentação Infantil,bebida coco acucar hug,shoyce,1 l,1000.0,ml,1,1000.0,1.69,lt,1.69,lt
29011,2,Mercearia,Alimentação Infantil,bebida soja baunilha,alpro,1 l,1000.0,ml,1,1000.0,1.99,lt,1.99,lt
29022,2,Mercearia,"Bolachas, Biscoitos e Tostas",bolachas soft bakes frutos vermelhos,belvita,5x50 g,50.0,g,5,250.0,2.84,kg,11.36,kg
29033,2,Mercearia,Cereais e Barras,suplemento alimentar efervescente vitamina c,inatural,20 un,20.0,un,1,20.0,4.24,un,0.21,un
29034,2,Mercearia,Cereais e Barras,xarope chocolate,prozis,355 g,355.0,g,1,355.0,2.49,kg,7.01,kg
29040,2,Mercearia,Talho,hamburgueres frango gluten,iglo,18x60 g,60.0,g,18,1080.0,16.99,kg,15.73,kg
29043,2,Mercearia,"Leite, Ovos e Natas",leite gordo pastagem biologico,milhafre,1 l,1000.0,ml,1,1000.0,1.18,lt,1.18,lt
29051,2,Mercearia,"Leite, Ovos e Natas",leite gordo lactose,parmalat,1 l,1000.0,ml,1,1000.0,1.09,lt,1.09,lt
29054,2,Mercearia,Compotas Cremes e mel,doce pessego,st dalfour,284 g,284.0,g,1,284.0,3.29,kg,11.58,kg
29056,2,Mercearia,Cereais e Barras,cereais aveia fruits,fitness,375 g,375.0,g,1,375.0,3.99,kg,10.64,kg
29073,2,Mercearia,"Molhos, Temperos e Sal",salicornia,qampo,45 g,45.0,g,1,45.0,3.74,kg,83.11,kg
29075,2,Mercearia,Talho,salsichas bockwurst embalagem familiar,izidoro,9 un,9.0,un,1,9.0,2.89,un,0.32,un
29078,2,Mercearia,"Chocolate, Gomas e Rebuçados",chocolate branco,twix,46 g,46.0,g,1,46.0,1.09,kg,23.69,kg
29099,2,Mercearia,Conservas,bacalhau azeite alho,gallo,120 g,120.0,g,1,120.0,3.99,kg,33.25,kg
29103,2,Bio Eco e Saudável,Vegetariano e Vegan,cafe capsulas q,delta,10 un,10.0,un,1,10.0,2.39,un,0.24,un
29106,2,Mercearia,"Chocolate, Gomas e Rebuçados",snack chocolate extrafino barritas,nestle,6x18 g,18.0,g,6,108.0,2.29,kg,21.2,kg
29108,2,Mercearia,"Bolachas, Biscoitos e Tostas",bolachas agua sal azeite,vieira de castro,6x14 g,14.0,g,6,84.0,1.19,kg,14.17,kg
29110,2,Mercearia,"Chocolate, Gomas e Rebuçados",tablete chocolate negro dark,nestle,120 g,120.0,g,1,120.0,3.59,kg,29.91,kg
29113,2,Mercearia,"Bolachas, Biscoitos e Tostas",bolachas recheadas creme cafe gribsi,grisbi,135 g,135.0,g,1,135.0,1.79,kg,13.26,kg
29116,2,Mercearia,Congelados,massa chinesa ovo,sharwood,226 g,226.0,g,1,226.0,1.99,kg,8.81,kg
29120,2,Mercearia,Talho,salsichas aves,izidoro,12 un,12.0,un,1,12.0,1.49,un,0.12,un
29123,2,Mercearia,"Arroz, Massa e Farinha",massa express fusilli,panzani,500 g,500.0,g,1,500.0,1.75,kg,3.5,kg
29128,2,Mercearia,"Arroz, Massa e Farinha",massa gnocchi no85,barilla,500 g,500.0,g,1,500.0,1.79,kg,3.58,kg
29129,2,Mercearia,Cereais e Barras,frutos secos cocktail mel sal,eagle,75 g,75.0,g,1,75.0,1.29,kg,17.2,kg
29130,2,Mercearia,Cereais e Barras,pistachos tostados,eagle,75 g,75.0,g,1,75.0,1.67,kg,22.27,kg
29134,2,Bio Eco e Saudável,Vegetariano e Vegan,cha english breakfast,lipton,20 un,20.0,un,1,20.0,1.64,un,0.08,un
29138,2,Mercearia,Cereais e Barras,barras cereais chocolate leite maxi pack,nesquik,12x25 g,25.0,g,12,300.0,4.37,kg,14.57,kg
29139,2,Mercearia,"Bolachas, Biscoitos e Tostas",bolachas recheadas cacau avela baiocchi,mulino bianco,260 g,260.0,g,1,260.0,2.99,kg,11.5,kg
29140,2,Mercearia,"Bolachas, Biscoitos e Tostas",bolachas galletti,mulino bianco,350 g,350.0,g,1,350.0,2.99,kg,8.54,kg
29143,2,Mercearia,Congelados,noodles camarao,indomie,70 g,70.0,g,1,70.0,0.64,kg,9.14,kg
29146,2,Mercearia,Congelados,konjac tipo tagliatelle,keto chef,270 g,270.0,g,1,270.0,1.59,kg,5.89,kg
29149,2,Bio Eco e Saudável,Vegetariano e Vegan,cha rich earl grey,lipton,20 un,20.0,un,1,20.0,1.89,un,0.09,un
29150,2,Mercearia,"Molhos, Temperos e Sal",creme tomate croutons,knorr,65 g,65.0,g,1,65.0,2.09,kg,32.15,kg
29151,2,Mercearia,Cereais e Barras,barras cereais chocolate amendoa,fitness,6x23.5 g,23.5,g,6,141.0,2.39,kg,16.95,kg
29155,2,Produtos Frescos,Frutas,limas unidade,frutaria,80.0g,80.0,g,1,80.0,3.39,kg,3.39,kg
29156,2,Produtos Frescos,Frutas,granadilha unidade,frutaria,80.0g,80.0,g,1,80.0,1.99,kg,24.88,kg
29161,2,Produtos Frescos,Legumes,cogumelos shiitake embalagem,pingo doce,200.0g,200.0,g,1,200.0,3.29,kg,16.45,kg
29169,2,Produtos Frescos,Legumes,cogumelos brancos laminados embalagem,pingo doce,250.0g,250.0,g,1,250.0,1.55,kg,6.2,kg
29170,2,Produtos Frescos,Legumes,mandioca unidade,vegetais,600.0g,600.0,g,1,600.0,3.99,kg,3.99,kg
29177,2,Produtos Frescos,Frutas,ananas acores unidade,frutaria,1300.0g,1300.0,g,1,1300.0,9.99,kg,9.99,kg
29178,2,Produtos Frescos,Legumes,preparado sopa agriao embalagem,pingo doce,500.0g,500.0,g,1,500.0,2.29,kg,4.58,kg
29179,2,Produtos Frescos,Legumes,preparado sopa nabica embalagem,pingo doce,500.0g,500.0,g,1,500.0,2.29,kg,4.58,kg
29186,2,Produtos Frescos,Frutas,maca kids embalagem,frutaria,1000.0g,1000.0,g,1,1000.0,1.59,un,1.59,un
29193,2,Produtos Frescos,Legumes,couve branca unidade,vegetais,1200.0g,1200.0,g,1,1200.0,1.49,kg,1.49,kg
29195,2,Produtos Frescos,Legumes,beringela unidade,vegetais,380.0g,380.0,g,1,380.0,2.49,kg,2.49,kg
29196,2,Produtos Frescos,Legumes,milho embalagem,vegetais,450.0g,450.0,g,1,450.0,1.99,kg,4.42,kg
29197,2,Produtos Frescos,Legumes,salada aromatica,vitacress,100 g,100.0,g,1,100.0,1.79,kg,17.9,kg
29202,2,Produtos Frescos,Legumes,tomate coracao boi unidade,vegetais,270.0g,270.0,g,1,270.0,2.99,kg,2.99,kg
29211,2,Produtos Frescos,Legumes,abobora embalagem,pingo doce,600.0g,600.0,g,1,600.0,1.59,kg,2.65,kg
29220,2,Produtos Frescos,Legumes,couve lombarda unidade,vegetais,1200.0g,1200.0,g,1,1200.0,1.69,kg,1.69,kg
29222,2,Produtos Frescos,Legumes,couve coracao boi unidade,vegetais,860.0g,860.0,g,1,860.0,1.29,kg,1.29,kg
29235,2,Produtos Frescos,Frutas,papaia aviao cal unidade,frutaria,600.0g,600.0,g,1,600.0,4.59,kg,4.59,kg
29248,2,Produtos Frescos,Legumes,batatas amandine princesa embalagem,legumes,1500.0g,1500.0,g,1,1500.0,2.99,kg,1.99,kg
29253,2,Produtos Frescos,Frutas,maca pink lady unidade,frutaria,210.0g,210.0,g,1,210.0,2.85,kg,2.85,kg
29255,2,Produtos Frescos,Peixaria,paloco embalagem,peixaria,1000.0g,1000.0,g,1,1000.0,6.59,kg,6.59,kg
29264,2,Produtos Frescos,Peixaria,pelim unidade,peixaria,1000.0g,1000.0,g,1,1000.0,6.99,kg,6.99,kg
29268,2,Produtos Frescos,Charcutaria,presunto 5m finas,pingo doce,150 g,150.0,g,1,150.0,3.19,kg,21.27,kg
29274,2,Produtos Frescos,Charcutaria,fiambre pa,pingo doce,100.0un,1.0,un,1,1.0,9.89,kg,9.89,kg
29276,2,Produtos Frescos,Talho,salsicha churrasco,pingo doce,250 g,250.0,g,1,250.0,1.99,kg,7.96,kg
29285,2,Produtos Frescos,Charcutaria,cachaco porco duroc,artysan,100 g,100.0,g,1,100.0,3.99,kg,39.9,kg
29302,2,Produtos Frescos,Charcutaria,presunto tapas serra gardunha reserva,artysan,100 g,100.0,g,1,100.0,4.49,kg,44.9,kg
29303,2,Produtos Frescos,Charcutaria,lombo porco duroc tapas,artysan,100 g,100.0,g,1,100.0,4.75,kg,47.5,kg
29305,2,Produtos Frescos,Charcutaria,peito peru quadrado,primor,200.0g,200.0,g,1,200.0,12.99,kg,12.99,kg
